id,severity_type,fault_severity,location
9734,severity_type 2,1.0,location 272
3669,severity_type 4,0.0,location 272
11667,severity_type 1,,location 272
4745,severity_type 1,1.0,location 272
4114,severity_type 1,0.0,location 273
8825,severity_type 1,,location 273
14193,severity_type 2,,location 274
2686,severity_type 1,0.0,location 274
10804,severity_type 1,,location 274
6155,severity_type 4,,location 274
13445,severity_type 1,,location 274
13677,severity_type 2,,location 274
5094,severity_type 1,,location 274
14015,severity_type 2,1.0,location 274
16110,severity_type 4,,location 274
15061,severity_type 2,,location 274
7849,severity_type 4,,location 275
9348,severity_type 2,0.0,location 276
14658,severity_type 1,0.0,location 276
7516,severity_type 2,1.0,location 276
16529,severity_type 2,,location 276
9349,severity_type 2,0.0,location 276
17546,severity_type 2,0.0,location 276
3809,severity_type 4,,location 276
11918,severity_type 2,1.0,location 276
3642,severity_type 4,0.0,location 276
6238,severity_type 2,,location 276
13610,severity_type 1,0.0,location 276
8656,severity_type 4,,location 276
3817,severity_type 2,0.0,location 276
1244,severity_type 2,1.0,location 276
3346,severity_type 2,0.0,location 277
18262,severity_type 1,0.0,location 278
15782,severity_type 2,,location 278
16458,severity_type 2,0.0,location 278
8221,severity_type 2,,location 278
6338,severity_type 2,,location 278
4739,severity_type 2,,location 278
5793,severity_type 2,,location 278
18233,severity_type 2,1.0,location 278
12774,severity_type 2,1.0,location 278
11484,severity_type 2,,location 278
15419,severity_type 4,0.0,location 278
11064,severity_type 2,,location 278
1818,severity_type 2,,location 278
18548,severity_type 2,0.0,location 278
16182,severity_type 2,,location 279
15230,severity_type 1,,location 28
13778,severity_type 1,,location 280
13619,severity_type 1,,location 280
8748,severity_type 2,0.0,location 280
1124,severity_type 2,,location 280
9498,severity_type 1,1.0,location 280
7942,severity_type 2,0.0,location 280
11049,severity_type 1,,location 280
16955,severity_type 2,,location 280
500,severity_type 4,0.0,location 280
10257,severity_type 2,,location 280
14497,severity_type 2,0.0,location 280
4199,severity_type 2,1.0,location 280
3297,severity_type 2,0.0,location 280
12742,severity_type 2,1.0,location 280
4565,severity_type 2,,location 280
12600,severity_type 2,,location 280
17503,severity_type 2,,location 281
11077,severity_type 2,0.0,location 281
14116,severity_type 1,,location 282
17485,severity_type 1,0.0,location 282
4638,severity_type 2,,location 282
10656,severity_type 2,1.0,location 282
17203,severity_type 4,0.0,location 282
12300,severity_type 2,,location 282
11296,severity_type 2,,location 282
16565,severity_type 2,,location 282
4086,severity_type 4,,location 282
12793,severity_type 1,,location 282
14421,severity_type 4,,location 282
18212,severity_type 2,,location 282
5357,severity_type 2,0.0,location 282
4246,severity_type 4,0.0,location 282
9949,severity_type 2,1.0,location 282
6045,severity_type 2,,location 282
12306,severity_type 2,0.0,location 282
16188,severity_type 2,0.0,location 282
2245,severity_type 4,,location 282
10302,severity_type 2,1.0,location 282
16830,severity_type 2,,location 282
9433,severity_type 1,,location 282
12415,severity_type 2,,location 282
16183,severity_type 2,,location 282
6477,severity_type 2,0.0,location 282
10251,severity_type 2,0.0,location 282
259,severity_type 4,0.0,location 282
869,severity_type 4,0.0,location 282
7189,severity_type 1,,location 283
13572,severity_type 2,0.0,location 283
15511,severity_type 2,1.0,location 283
3029,severity_type 2,,location 283
7982,severity_type 4,,location 283
9763,severity_type 4,,location 283
9297,severity_type 2,0.0,location 283
16484,severity_type 2,0.0,location 283
13719,severity_type 4,,location 283
12787,severity_type 2,1.0,location 283
16316,severity_type 2,0.0,location 283
10232,severity_type 1,0.0,location 283
7986,severity_type 2,,location 283
15363,severity_type 4,,location 283
10352,severity_type 2,,location 283
10623,severity_type 2,,location 283
2429,severity_type 2,,location 283
13697,severity_type 2,,location 283
15194,severity_type 2,0.0,location 283
15918,severity_type 2,0.0,location 283
2875,severity_type 2,,location 283
10787,severity_type 2,0.0,location 284
12940,severity_type 2,,location 284
1290,severity_type 4,,location 284
3597,severity_type 1,,location 284
10507,severity_type 2,,location 284
14375,severity_type 1,0.0,location 284
9914,severity_type 1,,location 284
61,severity_type 2,1.0,location 284
5166,severity_type 4,,location 284
13264,severity_type 2,,location 284
5900,severity_type 4,,location 284
16975,severity_type 1,1.0,location 284
9775,severity_type 2,0.0,location 285
9872,severity_type 1,,location 286
10723,severity_type 1,1.0,location 286
3222,severity_type 1,,location 286
7263,severity_type 4,0.0,location 286
9183,severity_type 2,1.0,location 286
14966,severity_type 4,,location 286
3552,severity_type 1,,location 286
10706,severity_type 2,,location 286
12827,severity_type 2,1.0,location 286
16219,severity_type 2,,location 286
1752,severity_type 2,0.0,location 287
17496,severity_type 1,,location 288
17315,severity_type 1,0.0,location 288
6120,severity_type 1,0.0,location 288
13120,severity_type 1,0.0,location 288
17766,severity_type 1,,location 288
572,severity_type 2,,location 288
2366,severity_type 1,,location 288
2297,severity_type 2,,location 288
12998,severity_type 2,0.0,location 288
920,severity_type 2,0.0,location 288
9072,severity_type 2,,location 288
1672,severity_type 2,0.0,location 288
11702,severity_type 2,,location 288
7873,severity_type 1,,location 288
9927,severity_type 1,1.0,location 288
4807,severity_type 2,,location 288
5990,severity_type 2,,location 288
13319,severity_type 1,,location 288
7241,severity_type 4,0.0,location 288
9086,severity_type 1,,location 288
15457,severity_type 1,,location 288
18033,severity_type 4,0.0,location 288
1336,severity_type 4,,location 288
3527,severity_type 2,1.0,location 288
14338,severity_type 2,0.0,location 289
8301,severity_type 2,,location 289
18286,severity_type 1,,location 29
7800,severity_type 2,0.0,location 290
12955,severity_type 2,,location 290
11521,severity_type 2,,location 290
13037,severity_type 2,0.0,location 290
5883,severity_type 2,,location 290
13471,severity_type 1,,location 290
14671,severity_type 1,,location 290
1013,severity_type 1,,location 290
4129,severity_type 1,,location 290
518,severity_type 1,,location 290
502,severity_type 1,0.0,location 290
16435,severity_type 1,,location 290
2415,severity_type 4,0.0,location 290
9904,severity_type 2,,location 290
16862,severity_type 4,,location 290
14417,severity_type 1,,location 290
2935,severity_type 4,,location 290
10274,severity_type 1,,location 290
11678,severity_type 1,,location 290
13118,severity_type 2,1.0,location 290
1809,severity_type 2,0.0,location 291
8492,severity_type 1,,location 292
13555,severity_type 2,,location 292
1099,severity_type 2,,location 292
5378,severity_type 4,0.0,location 292
7767,severity_type 2,,location 292
16276,severity_type 2,,location 292
41,severity_type 2,,location 292
17224,severity_type 4,,location 292
6071,severity_type 2,1.0,location 292
14955,severity_type 2,0.0,location 292
3469,severity_type 2,0.0,location 292
7441,severity_type 2,0.0,location 292
12639,severity_type 2,0.0,location 292
2304,severity_type 2,0.0,location 292
4004,severity_type 2,1.0,location 292
3862,severity_type 2,,location 292
5648,severity_type 2,0.0,location 292
326,severity_type 2,,location 292
5762,severity_type 2,0.0,location 292
8086,severity_type 2,1.0,location 292
11433,severity_type 2,,location 292
7539,severity_type 2,,location 292
162,severity_type 2,0.0,location 292
6177,severity_type 2,0.0,location 292
7523,severity_type 2,0.0,location 292
7229,severity_type 2,0.0,location 292
3093,severity_type 2,,location 292
4981,severity_type 2,,location 292
2309,severity_type 2,0.0,location 292
3444,severity_type 4,0.0,location 292
14298,severity_type 4,,location 292
1733,severity_type 2,,location 292
9102,severity_type 2,1.0,location 292
14769,severity_type 2,1.0,location 292
17015,severity_type 4,0.0,location 292
13727,severity_type 2,,location 292
18264,severity_type 2,,location 292
15056,severity_type 2,0.0,location 293
356,severity_type 1,,location 294
16684,severity_type 1,,location 294
164,severity_type 1,,location 294
12730,severity_type 4,,location 294
15623,severity_type 2,,location 294
16708,severity_type 2,,location 294
8568,severity_type 2,,location 294
14871,severity_type 2,,location 294
13557,severity_type 2,,location 294
2433,severity_type 4,0.0,location 294
18385,severity_type 2,0.0,location 294
9659,severity_type 2,,location 294
1734,severity_type 2,,location 294
10151,severity_type 2,,location 294
17303,severity_type 4,,location 294
9641,severity_type 2,1.0,location 294
12144,severity_type 2,,location 294
5006,severity_type 2,,location 294
9211,severity_type 2,,location 295
2367,severity_type 2,,location 295
13802,severity_type 1,,location 296
17788,severity_type 2,0.0,location 296
18241,severity_type 4,,location 296
4882,severity_type 2,1.0,location 296
245,severity_type 1,,location 296
5582,severity_type 1,,location 296
13275,severity_type 4,,location 296
4802,severity_type 2,1.0,location 296
9054,severity_type 2,0.0,location 296
7795,severity_type 2,,location 296
12964,severity_type 2,,location 296
10365,severity_type 2,,location 296
18054,severity_type 2,1.0,location 296
6782,severity_type 1,1.0,location 296
9248,severity_type 4,,location 296
1853,severity_type 4,,location 296
2868,severity_type 2,,location 296
8778,severity_type 2,,location 296
12623,severity_type 4,0.0,location 297
10891,severity_type 2,,location 297
12917,severity_type 2,0.0,location 297
15726,severity_type 2,,location 298
16428,severity_type 1,,location 298
285,severity_type 1,,location 298
4322,severity_type 4,,location 298
15080,severity_type 1,,location 298
4659,severity_type 2,,location 298
9525,severity_type 2,1.0,location 298
8614,severity_type 2,,location 298
15759,severity_type 2,,location 298
7069,severity_type 2,,location 298
9388,severity_type 4,0.0,location 298
12272,severity_type 2,1.0,location 298
12028,severity_type 2,,location 298
7100,severity_type 2,,location 298
17266,severity_type 2,0.0,location 298
4371,severity_type 2,1.0,location 298
7870,severity_type 2,0.0,location 298
11523,severity_type 4,0.0,location 298
8526,severity_type 4,,location 298
12435,severity_type 2,,location 298
16734,severity_type 2,0.0,location 298
13027,severity_type 2,0.0,location 298
1936,severity_type 2,0.0,location 298
11047,severity_type 2,0.0,location 298
13992,severity_type 2,1.0,location 298
278,severity_type 2,,location 298
11575,severity_type 2,,location 298
16246,severity_type 2,,location 298
2887,severity_type 2,,location 298
5858,severity_type 2,,location 298
2328,severity_type 2,,location 298
14959,severity_type 2,,location 299
2823,severity_type 2,0.0,location 299
3347,severity_type 2,,location 299
12583,severity_type 2,0.0,location 3
12310,severity_type 1,,location 3
3751,severity_type 1,,location 3
7956,severity_type 1,0.0,location 3
4433,severity_type 1,,location 30
17791,severity_type 1,,location 30
16767,severity_type 1,,location 30
14686,severity_type 1,2.0,location 30
6192,severity_type 1,1.0,location 30
1302,severity_type 2,,location 300
2827,severity_type 1,0.0,location 300
10361,severity_type 1,0.0,location 300
1412,severity_type 2,1.0,location 300
8448,severity_type 2,,location 300
43,severity_type 2,0.0,location 300
14159,severity_type 4,0.0,location 300
14372,severity_type 2,1.0,location 300
9154,severity_type 2,1.0,location 300
5024,severity_type 2,,location 300
3169,severity_type 2,1.0,location 300
4825,severity_type 2,0.0,location 300
2032,severity_type 4,,location 300
4909,severity_type 2,,location 300
12242,severity_type 4,,location 300
12907,severity_type 2,1.0,location 300
6512,severity_type 4,,location 300
11621,severity_type 4,,location 300
11666,severity_type 2,,location 300
17956,severity_type 2,0.0,location 300
8258,severity_type 2,0.0,location 300
10779,severity_type 2,0.0,location 300
6845,severity_type 2,,location 300
5985,severity_type 2,0.0,location 300
9832,severity_type 2,,location 300
7032,severity_type 2,0.0,location 300
16658,severity_type 2,,location 300
12930,severity_type 2,1.0,location 300
16265,severity_type 2,,location 300
3416,severity_type 2,,location 300
8344,severity_type 2,0.0,location 301
10619,severity_type 2,0.0,location 301
1410,severity_type 2,,location 301
16061,severity_type 1,0.0,location 302
16523,severity_type 1,,location 302
559,severity_type 4,,location 302
17084,severity_type 4,0.0,location 302
16849,severity_type 1,,location 303
11987,severity_type 1,,location 303
4538,severity_type 1,,location 303
11573,severity_type 2,,location 303
7564,severity_type 2,1.0,location 303
13644,severity_type 4,0.0,location 303
7449,severity_type 2,,location 303
8439,severity_type 1,1.0,location 303
2318,severity_type 1,0.0,location 304
12703,severity_type 1,,location 305
2151,severity_type 2,0.0,location 305
4668,severity_type 1,0.0,location 305
3042,severity_type 4,0.0,location 305
5231,severity_type 4,,location 305
5424,severity_type 2,1.0,location 305
18329,severity_type 4,,location 306
2060,severity_type 1,,location 307
5403,severity_type 1,,location 307
